File,Link
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://www.ebay.com/itm/284763454250?chn=ps&var=586430398240&_trkparms=ispr%3D1&amdata=enc%3A1YWZWW00UQR6MHFPcTeVZww27&norover=1&mkevt=1&mkrid=711-117182-37290-0&mkcid=2&itemid=586430398240_284763454250&targetid=1599090335937&device=c&mktype=&googleloc=1018516&poi=&campaignid=15275224983&mkgroupid=131097072938&rlsatarget=pla-1599090335937&abcId=9300697&merchantid=262573143&gclid=Cj0KCQjwg_iTBhDrARIsAD3Ib5hKuBrNkJd2MZmjAy87lApL4ey6p1xT0G0PKMtz5hq00b-F-xbnOacaAurqEALw_wcB
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://www.aquamaps.org
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://britishseafishing.co.uk/commercial-fishing-for-squid-and-cuttlefish/
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://www.bbc.com/news/uk-england-cornwall-13451208
./docs/sp22_donald_maia_final-project_cuttlebone.md,http://www.jstor.org/stable/41963484
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://doi.org/10.1017/CHOL9780521087100.004
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://doi.org/10.1186/s40494-015-0039-0
./docs/sp22_donald_maia_final-project_cuttlebone.md,http://www.jstor.org/stable/41963484
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://www.aquamaps.org
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://doi.org/10.1017/CHOL9780521087100.004
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://www.bbc.com/news/uk-england-cornwall-13451208
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://doi.org/10.1186/s40494-015-0039-0
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://britishseafishing.co.uk/commercial-fishing-for-squid-and-cuttlefish/
./docs/sp22_donald_maia_final-project_cuttlebone.md,https://www.cornwallgoodseafoodguide.org.uk/fish-guide/cuttlefish.php
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,./rosenkranz_2021_lakes_cochineal-history-chem-prep.pdf
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/dyes-vegetable-color-paints/37201-madder-roots-ground-with-pieces.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/solvents-chemicals-additives/chemicals/64100-potash-alum.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/solvents-chemicals-additives/64040-potash.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/dyes-vegetable-color-paints/37201-madder-roots-ground-with-pieces.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/solvents-chemicals-additives/chemicals/64100-potash-alum.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/solvents-chemicals-additives/64040-potash.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/dyes-vegetable-color-paints/37201-madder-roots-ground-with-pieces.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/solvents-chemicals-additives/chemicals/64100-potash-alum.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://shop.kremerpigments.com/us/shop/solvents-chemicals-additives/64040-potash.html
./docs/sp22_fld_rosenkranz_naomi_madder-lake-trio.md,https://www.thekitchn.com/technique-how-to-make-and-use-70190
./docs/sp22_lang_theodora_counterproofing.md,https://www.metmuseum.org/art/collection/search/387875
./docs/sp22_lang_theodora_counterproofing.md,https://christchurchartgallery.org.nz/collection/69279/item/christ-taking-leave-of-his-mother-from-the-life-of
./docs/sp22_lang_theodora_counterproofing.md,https://www.metmuseum.org/art/collection/search/386108
./docs/sp22_lang_theodora_counterproofing.md,http://www.jstor.org/stable/26631746
./docs/sp22_lang_theodora_counterproofing.md,https://www.jstor.org/stable/26558270
./docs/sp22_lang_theodora_counterproofing.md,https://hyperallergic.com/497448/copies-fakes-and-reproductions-printmaking-in-the-renaissance-blanton-museum-of-art/
./docs/sp22_lang_theodora_counterproofing.md,https://www.smithsonianmag.com/smart-news/austin-exhibition-asks-what-differentiates-renaissance-copies-fakes-and-reproductions-180972094/
./docs/sp22_lang_theodora_counterproofing.md,https://www.jstor.org/stable/26408682
./docs/sp22_lang_theodora_counterproofing.md,https://doi.org/10.2307/776586
./docs/sp22_lang_theodora_counterproofing.md,https://www.doi.org/10.7916/qmcq-ce66
./docs/sp22_lang_theodora_counterproofing.md,http://www.jstor.org/stable/26631746
./docs/sp22_lang_theodora_counterproofing.md,http://www.jstor.org/stable/4301572
./docs/sp22_lang_theodora_counterproofing.md,https://doi.org/10.2307/776586
./docs/sp22_lang_theodora_counterproofing.md,https://www.youtube.com/watch?v=VuB9EtQ8DeY
./docs/sp22_lang_theodora_counterproofing.md,http://bdh-rd.bne.es/viewer.vm?id=bdh0000251828
./docs/sp22_lang_theodora_counterproofing.md,https://hyperallergic.com/526880/how-europe-learned-to-draw/
./docs/sp22_lang_theodora_counterproofing.md,https://www.press.jhu.edu/books/title/2083/openness-secrecy-authorship
./docs/sp22_lang_theodora_counterproofing.md,https://www.jstor.org/stable/26558270
./docs/sp22_lang_theodora_counterproofing.md,https://docs.google.com/document/d/1Wnknuqxi-4hgHHgK5B9RudKuXmyyHDoKcVeYRZgjNtk/edit?usp=sharing
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/109v/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/152r/f/152r/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/13v/f/13v/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/152r/f/152r/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://shakespeareandbeyond.folger.edu/2020/01/21/rats-early-modern-life-shakespeare-plays-wild-things/
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://shakespeareandbeyond.folger.edu/2020/01/21/rats-early-modern-life-shakespeare-plays-wild-things/
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/54v/f/54v/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/107r/f/107r/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/160v/f/160v/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/13v/f/13v/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/53v/f/53v/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/122r/f/122r/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/folios/109v/f/109v/tl
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://www.jstor.org/stable/4289600
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/essays/ann_059_sp_17
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://www.jstor.org/stable/4342690
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,http://www.jstor.org/stable/43937959
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://penelope.uchicago.edu/Thayer/e/roman/texts/plutarch/moralia/de_garrulitate*.html
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Plutarch/Lives/Dion*.html
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Plutarch/Moralia/Gryllus*.html
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/essays/ann_511_ad_20
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/essays/ann_511_ad_20
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/essays/ann_511_ad_20
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,http://www.jstor.org/stable/43937959
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://doi-org.ezproxy.cul.columbia.edu/10.18574/nyu/9781479859351.001.0001
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://penelope.uchicago.edu/Thayer/e/roman/texts/plutarch/moralia/de_garrulitate*.html
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Plutarch/Lives/Dion*.html
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,http://www.jstor.org/stable/43937959
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://www.jstor.org/stable/4342690
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Plutarch/Moralia/Gryllus*.html
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://edition640.makingandknowing.org/#/essays/ann_059_sp_17
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Plutarch/Moralia/Gryllus*.html
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://hdl.handle.net/2027/mdp.39015023171559
./docs/sp22_nebolsin_victoria_final-project_animal-rationality.md,https://hdl.handle.net/2027/mdp.39015023171559
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://player.vimeo.com/video/710444936?h=b9508dad89
./docs/sp22_wei+yang_jianing+luxi_popup.md,sp22_wei+yang_jianing+luxi_popup-presentation.pdf
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://www.makingandknowing.org/
./docs/sp22_wei+yang_jianing+luxi_popup.md,http://gallica.bnf.fr/ark:/12148/btv1b10500001g.r=fr.%20640?rk=150215;2
./docs/sp22_wei+yang_jianing+luxi_popup.md,sp22_wei+yang_jianing+luxi_popup-presentation.pdf
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/essays/ann_328_ie_19
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/folios/58v/f/58v/tl
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/folios/80r/f/80r/tl
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/folios/10r/f/10r/tl
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/folios/82r/f/82r/tl
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/essays/ann_502_ad_20
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/folios/120v/f/120v/tl
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/essays/ann_007_fa_14
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/essays/ann_045_fa_16
./docs/sp22_wei+yang_jianing+luxi_popup.md,https://edition640.makingandknowing.org/#/folios/80r/f/80r/tl
./docs/stucco-assignment.md,../images/stucco-header.jpg?raw=true
./docs/stucco-assignment.md,stucco_assignment_downloadable_2021.pdf
./docs/stucco-assignment.md,stucco_assignment_student-handout.md
./docs/stucco-assignment.md,stucco_assignment_student-handout.pdf
./docs/stucco-assignment.md,https://edition640.makingandknowing.org/#/
./docs/stucco-assignment.md,https://edition640.makingandknowing.org/#/folios/29r/f/29r/tl
./docs/stucco-assignment.md,../images/29r_stucco.jpg?raw=true
./docs/stucco-assignment.md,../images/stucco-tragacanth-gum.jpg?raw=true
./docs/stucco-assignment.md,../images/stucco-chalk.jpg?raw=true
./docs/stucco-assignment.md,../images/stucco-molded.jpg?raw=true
./docs/stucco-assignment.md,https://edition640.makingandknowing.org/#/essays/ann_064_fa_17
./docs/stucco-assignment.md,https://www.doi.org/10.7916/1n6h-5f69
./docs/stucco-assignment.md,stucco_assignment_downloadable_2021.pdf
./docs/stucco-assignment.md,stucco_assignment_student-handout.md
./docs/stucco-assignment.md,stucco_assignment_student-handout.pdf
./docs/stucco_assignment_student-handout.md,https://edition640.makingandknowing.org/#/
./docs/stucco_assignment_student-handout.md,https://edition640.makingandknowing.org/#/folios/29r/f/29r/tl
./docs/stucco_assignment_student-handout.md,../images/29r_stucco.jpg?raw=true
./docs/stucco_assignment_student-handout.md,https://edition640.makingandknowing.org/#/folios/29r/f/29r/tl
./docs/stucco_assignment_student-handout.md,https://edition640.makingandknowing.org/#/folios/29r/f/29r/tcn
./docs/su17_rosenkranz_azurite-preparation-cambridge.md,https://www.flickr.com/gp/128418753@N06/6b2z8M
./docs/su17_rosenkranz_azurite-preparation-cambridge.md,http://www.vam.ac.uk/blog/network/experiments-with-azurite-on-the-history-of-design-ma-course
./docs/su17_rosenkranz_azurite-preparation-cambridge.md,http://www.vam.ac.uk/blog/research-department/thinking-and-experiencing-techne-making-azurite-part-2
./docs/su17_rosenkranz_azurite-preparation-cambridge.md,http://www.fitzmuseum.cam.ac.uk/madonnasandmiracles
./docs/su17_rosenkranz_azurite-preparation-cambridge.md,http://cameo.mfa.org/images/e/ea/Download_file_506.pdf
./docs/su21_branscum_elizabeth_final-project-medicinal.md,https://edition640.makingandknowing.org/#/
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_final-project_recipe-data.xlsx
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_recipe-types_fr-640.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_recipe-types_granville.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_recipe-types_totals+percents.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_ingredients_fr-640.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_ingredients_granville.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_ingredients_totals+percents.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,su21_branscum_ingredients_pudsey.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,su21_branscum_ingredients_hall.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_recipe-types_granville.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,../data/su21_branscum_recipe-types_fr-640.csv
./docs/su21_branscum_elizabeth_final-project-medicinal.md,https://edition640.makingandknowing.org/
./docs/su21_branscum_elizabeth_final-project-medicinal.md,https://edition640.makingandknowing.org/#/entries
./docs/su21_branscum_elizabeth_final-project-medicinal.md,https://edition640.makingandknowing.org/
./docs/su21_christensen_anna_final-project-natural-things.md,https://edition640.makingandknowing.org/#/essays/ann_045_fa_16
./docs/su21_christensen_anna_final-project-natural-things.md,https://edition640.makingandknowing.org/#/essays/ann_501_ad_20
./docs/su21_christensen_anna_final-project-natural-things.md,https://edition640.makingandknowing.org/#/essays/ann_504_ad_20
./docs/su21_christensen_anna_final-project-natural-things.md,https://edition640.makingandknowing.org/#/essays/ann_502_ad_20
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/41r/f/41r/tl
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/21r/f/21r/tl
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/28r/f/28r/tl
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/33r/f/33r/tl
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/36r/f/36r/tl
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://www.loc.gov/item/00510379/
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://www.loc.gov/item/2012402038/
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/41r/f/41r/tl
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/essays/ann_069_fa_18
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://www.doi.org/10.7916/2ap7-d967
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/162r/f/162r/tl
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/essays/ann_330_ie_19
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://www.doi.org/10.7916/dy3g-xm85
./docs/su21_fox_mackenzie_final-project-disorganization.md,https://edition640.makingandknowing.org/#/folios/166r/f/166r/tl
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-94r-sword-guard.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-112r-equipment-sand-molds.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-bisket-bread.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-partner-bisket-bread.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,https://fieldnotes.makingandknowing.org/2021-summer/Macomber-HCRFieldNotesSU21.html
./docs/su21_macomber_sophie_final-project-figures.md,https://creativecommons.org/licenses/by-nc-sa/4.0/
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-breadmolds-with-wax.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-breadmolds-casts-wax.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,https://fieldnotes.makingandknowing.org/2021-summer/Macomber%20-%20Bread%20Molding%20Field%20Notes%20SU21/MacomberBreadMoldingFieldNotesSU21.html
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-117r-plant-wax-stem.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-160r-press-large-molds.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-27r-medium-cannonball.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-33r-hands-relighting-a-candle.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-distribution-of-figures.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../code/su21_macomber_figures.R
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-113r-snake-arranged-for-lifecasting.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-3v-distillation-vessel.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-61r-double-walled-funnel.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-33v-paintbrush-and-portrait-panel.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,https://edition640.makingandknowing.org/#/essays/ann_035_sp_16
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-16r-furnace-blast-pipes-bellows.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-64v-forms-for-painting-bodies.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,../images/su21-macomber-124v-lizard-mold-for-casting.png?raw=true
./docs/su21_macomber_sophie_final-project-figures.md,https://edition640.makingandknowing.org/#/essays/ann_329_ie_19
./docs/su21_macomber_sophie_final-project-figures.md,https://www.doi.org/10.7916/zdaf-cv31
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,../data/su22_fld_cunningham_annika_onion-skin-dyeing-template+notes.xlsx
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,../data/su22_fld_cunningham_annika_onion-skin-dyeing-template+notes.pdf
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,../data/su22_fld_cunningham_annika_onion-skin-dyeing-template+notes-2-greens.xlsx
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,../data/su22_fld_cunningham_annika_onion-skin-dyeing-template+notes-2-greens.pdf
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,https://www.flickr.com/photos/128418753@N06/albums/72177720300558025
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,https://crafternoontreats.com/2018/06/12/natural-dyeing-with-onion-skins/
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,https://caitlynirwin.com/blog/beginners-guide-to-dyeing-with-onion-skins
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,https://allnaturaldyeing.com/onion-skin-dye/
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,rosenkranz_2019_dyes_handout_reconstruction-exchange_dyeing-with-natural-colorants.pdf
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,rosenkranz_2019_dyes_handout_general-mordant-and-dye-processes.pdf
./docs/su22_fld_cunningham_annika_onion-skin-dyeing.md,rosenkranz_2019_dyes_handout_reconstruction-exchange_dyeing-with-natural-colorants.pdf
./docs/syllabi.md,https://edition640.makingandknowing.org/#/essays
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vT7See-Ba9a_RleKzJF65ucAyQBOHyanuXDYTtQ4CIVGQmCHaWpULYhvyOiFUUUyH6lDokCQOtwJ907/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vQBhcm7nzcjq-fnpeu2FNVSFvr7dye6jf1YE_ORgu6RLc-Suk-C36Qvvk2BAMo6BXXpO63OpG_ZYhLs/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vR77RXxNNfNA4lyT4c9s1VMgEpqo4oM_xAv8nrUi4TBqwSE3wOE96I3CnxmXUhGXgvDI9_zc9fDGwGe/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vQ3yUhTLMGkUYU2VH-kczSWOegBvhAKYUr69oF1UK6beqIOkJ-VMFnRmD0D3ib6Oh6U6Cc5kAhVpCmb/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vTzLSf_qzMiLKAr4ay8vKzBAHjjZaetENhK-ITmg18rblEbal7hfuUXpUKgFt9NtLW8W29g9KuIX8_8/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vTfqF4UNMaSLjX-FmXA6vOz6calSfPMMUfGaUpw8CjcUFcBtXXj7b1XLOOSHMVKUDljAcXGzDSCrevx/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vRvNiZIaubDG_Cb1F8KOF8gV0sFBiGr01W3iXmDJV3yTFgeGp1teBwg2MkwUZ4TCGRglJ6Y1bK3XUMv/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vQoa_ox8PAc99ebdx4wxFPULy7aLHSJIyltikSRo7CsNocqS8EfIfCCl9qDIUpaxn0iqsfdmjg9lbpX/pub
./docs/syllabi.md,https://edition640.makingandknowing.org/
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vTdDTbjg3Wo-03RCA7KtszFF-nVyY0ECotExiQK8SnNpBQ_zNC0tBv9f_RUCujxGlTkdFTZiGicbVKO/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vSwHOvl3vKELpALapOMMPWTRYaTkVxSn6n9243mOpekLYzlzpIbpmjzZjaRcFnj_RCi3iwNKSm5qBHS/pub
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vS_I76a42zOm-GfGNZHl4s385XNFV4pkHqBq_x0op2S8LUlqN_-B5ebEPdNxqJ3-O1wWUiyemMA2zF9/pub
./docs/syllabi.md,https://www.makingandknowing.org/wp-content/uploads/2019/10/Website-Syllabus_Digital_course.pdf
./docs/syllabi.md,https://cu-mkp.github.io/GR8975-edition/
./docs/syllabi.md,https://github.com/cu-mkp/GR8975
./docs/syllabi.md,https://ccnmtl.github.io/digital-literacy/
./docs/syllabi.md,https://docs.google.com/document/d/11Em2vX-jJw_4QoP62STwVo1i5cNi81ARft9j7gOQsoA/edit?usp=sharing
./docs/syllabi.md,https://cu-mkp.github.io/diglit-gr8975/
./docs/syllabi.md,https://www.makingandknowing.org/wp-content/uploads/2019/10/Website-Syllabus_Digital_course.pdf
./docs/syllabi.md,https://docs.google.com/document/d/e/2PACX-1vQPLMeJc5B32slPAKIv-4W29hj_G6WR7dVQ7TTbYA7oStHv-Ze7BP5BUkQhUvFgXGXGlylSL6BsL2jT/pub
./docs/verdigris-assignment.md,verdigris_assignment_downloadable_2021.pdf
./docs/verdigris-assignment.md,../images/verdigris-header.png?raw=true
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/
./docs/verdigris-assignment.md,http://www.vastrepast.net/www.vastrepast.net/From_Dirt_to_Shirt/Entries/2010/5/31_Making_Verdigris.html
./docs/verdigris-assignment.md,https://books.google.com/books?id=yQKuSOzkLvcC&amp;lpg=PA283&amp;dq=copper%20verdigris%20ammonia%20urine&amp;pg=PA284#v=onepage&amp;q&amp;f=false
./docs/verdigris-assignment.md,https://www.dickblick.com/items/60503-8110/
./docs/verdigris-assignment.md,verdigris_msds-copper-acetate.pdf
./docs/verdigris-assignment.md,https://research.columbia.edu/environmental-health-safety
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/63r/f/63r/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/58r/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/6r/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/39v/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/64r/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/65v/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/66r/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/105r/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/129r/tl
./docs/verdigris-assignment.md,https://edition640.makingandknowing.org/#/folios/158v/tl
./docs/verdigris-assignment.md,verdigris_assignment_downloadable_2021.pdf
./docs/voyant-wordcloud-tutorial.md,https://user-images.githubusercontent.com/14779727/118019233-c2026c80-b326-11eb-9c78-5e37bb214187.png
./docs/voyant-wordcloud-tutorial.md,https://user-images.githubusercontent.com/14779727/118016677-ac3f7800-b323-11eb-92aa-3044c0a3f219.png
./docs/voyant-wordcloud-tutorial.md,https://user-images.githubusercontent.com/14779727/118016817-d8f38f80-b323-11eb-9ae4-376ab6d7b3eb.png
./docs/voyant-wordcloud-tutorial.md,https://user-images.githubusercontent.com/14779727/118016918-fcb6d580-b323-11eb-92d7-9f92e8633f56.png
./docs/voyant-wordcloud-tutorial.md,https://user-images.githubusercontent.com/14779727/118017110-3556af00-b324-11eb-9c39-0866d7cd1729.png
./docs/voyant-wordcloud-tutorial.md,https://user-images.githubusercontent.com/14779727/118017440-9c746380-b324-11eb-9653-e465c33a0d14.png
./docs/voyant-wordcloud-tutorial.md,https://github.com/cu-mkp/sandbox/files/6468040/women-vocabulary.txt
